"_id"|nombre_ws|idFuente|nombreFuente|numeroValoraciones|valoracion|valoracionMaxima
b4528b85-1580-4844-8859-4f4a6f29cd3f|La gran familia|1|movistarplus|95|3.5|5
aa4fb7d7-d977-48fe-ba53-7db361cf4c94|Chicos y Chicas|1|movistarplus|5|3.0|5
8f92e92d-e22b-491e-900d-729145535c23|Bienvenido Mr. Chance|1|movistarplus|116|3.4|5
96606749-774b-4da7-815d-825c274c4c60|Expertos en crisis|1|movistarplus|220|3.3|5
e5486c03-71d7-4e68-9c2c-f25380cfd4f2|Los tres caballeros|1|movistarplus|47|3.6|5
f869c75d-6141-4bf2-855c-0c3e27ff6ac6|El gran golpe|1|movistarplus|132|3.5|5
9d39b461-c867-400b-ab2f-2aeffca39c33|Tango y Cash|1|movistarplus|110|3.5|5
018a6b10-8883-4a93-a16a-3d1b7bc328cf|The Contract|1|movistarplus|97|3.3|5
51d684f2-fbe2-4255-9845-72988b478ace|Repo Men|1|movistarplus|205|3.7|5
25ccf48d-aa8f-4b31-b73b-66efe081ddec|Cuando llama un extraño|1|movistarplus|43|3.3|5
e4a814bd-cd92-49ac-82bd-21f254c2c42b|Dos vidas|1|movistarplus|58|3.3|5
5e367cb6-3b7b-4164-b2bd-d97a9e4c5b70|Top Gun (Ídolos del aire)|1|movistarplus|50|3.6|5
32b28dfa-51c5-4008-adb7-8745839f42d0|Los tres mosqueteros|1|movistarplus|32|2.4|5
28800c4b-e75c-4541-bfa2-8dcb9e7ba35a|La gran muralla|1|movistarplus|1031|3.3|5
7256fa8d-19a5-43b5-b751-d6614798ff0d|Brigada 49|1|movistarplus|28|2.4|5
9c0a94e8-df72-458f-917a-aa3674bc4cc9|El baile de los vampiros|1|movistarplus|172|4.1|5
c0c3ed67-a50d-4e75-b0f3-37fe703410d3|Crimen perfecto|1|movistarplus|118|4.1|5
ff69af10-c249-4cbc-b57a-22866b621f6e|Rebeldes|1|movistarplus|62|3.5|5
eee69387-a70d-49ee-872e-106a2406b3da|Corazones en Atlántida|1|movistarplus|88|3.6|5
c24345b2-9d85-411b-8dd1-887234cf9adb|The Ring 2 (La señal 2)|1|movistarplus|102|3.1|5
cb7df31b-2c0f-464d-903e-09f0edd01587|Astérix en Bretaña|1|movistarplus|62|3.5|5
318f9a1d-da8b-42b3-96d2-d2cdcf853a2e|Grita libertad|1|movistarplus|28|3.9|5
3293b35f-9f48-4613-9271-617ae20ee5db|Fama|1|movistarplus|163|3.7|5
8638b850-6a0c-48e0-a35d-c6ec79ffb444|Sirenas|1|movistarplus|26|3.2|5
20a44434-2969-4407-b350-d4f2f2e7235d|Encubridora|1|movistarplus|19|3.0|5
af135c4e-bcb3-4e21-8ec0-76b580addb43|Tierra de ángeles|1|movistarplus|22|3.1|5
29bf22da-37ee-413a-aa99-04d304af2425|Ocho sentencias de muerte|1|movistarplus|16|4.2|5
988f4fa6-dee7-469d-af53-cc310c24fcda|Fiebre del sábado noche|1|movistarplus|190|3.8|5
e359ed2f-cabe-43bf-8218-17001efefd54|Locos en Alabama|1|movistarplus|83|3.4|5
00a5f886-ea8c-4343-ae53-234547194a73|El sirviente|1|movistarplus|34|3.3|5
0d816c24-3475-4c85-8600-256352f4220f|Cómo perder a un chico en 10 días|1|movistarplus|104|3.5|5
81427f31-0c35-4c9b-b91d-5d8b86187815|Buscando a Eva|1|movistarplus|37|3.5|5
af56bbae-cfce-4974-9ee7-d9693b35ff39|La masacre de Town Creek|1|movistarplus|68|3.0|5
2ac8c84f-5f84-41ec-82c5-83eb350a3832|Silencio|1|movistarplus|336|3.3|5
b146681b-18a6-4b3f-8458-845878ff9fd6|Campanilla y el tesoro perdido|1|movistarplus|243|3.8|5
1ec9fc5d-a211-416e-a9ea-77ae21fbed9d|El ángel azul|1|movistarplus|149|3.2|5
f809cbd1-f3f4-46ea-96a9-a353f358e24b|Rumores y mentiras|1|movistarplus|160|3.9|5
a1d6b37b-270b-4075-b3a0-f5161b6fa8af|El Halcón y la Flecha|1|movistarplus|89|3.4|5
b9487287-d446-481d-9fa9-0f3b2120e935|Moll Flanders, el coraje de una mujer|1|movistarplus|29|3.8|5
c4e1a977-87a7-4345-8aa9-10772a9d6ec6|Colegas en el bosque 3|1|movistarplus|21|3.9|5
b178f467-4d21-4e1a-8eb6-5e561045e55a|Lazos ardientes|1|movistarplus|5|3.0|5
7bef9640-f361-4276-bd54-61577c3da590|Chitty Chitty Bang Bang|1|movistarplus|110|3.5|5
79cd697a-313f-466f-ab7d-b7b575920b44|Duma|1|movistarplus|64|3.0|5
29e438c8-2d66-484d-ad2c-0824663c56a5|El hombre de al lado|1|movistarplus|10|3.1|5
ea8f002c-2c40-4f47-a132-9dc809713577|Corazón salvaje|1|movistarplus|86|3.6|5
931cd971-d324-4b64-a073-f2df331934ba|Lunas de hiel|1|movistarplus|117|3.2|5
b4118218-6767-43b8-9f3e-6ffc282ad524|De repente, el último verano|1|movistarplus|36|3.7|5
8119046e-e21c-4892-aa1c-7433cedb3b0d|Tom y Jerry: La película|1|movistarplus|6|2.7|5
1f4915cc-8eea-4f77-ac67-17ada5ef9ebb|La increíble pero cierta historia de Caperucita Roja|1|movistarplus|604|3.7|5
227622f8-c19d-40d3-a79c-84ea2533b62d|Hitchcock/Truffaut|1|movistarplus|184|3.5|5
854889e2-3583-4191-b6b7-8184572de4d4|La mirada del silencio|1|movistarplus|439|3.0|5
222d3162-d7cd-4bbd-bea9-627576b015c9|Banda aparte|1|movistarplus|105|3.4|5
0c4a377e-5035-4e5f-84f0-29a6c62b49f4|Click|1|movistarplus|298|3.3|5
bf0bba68-8569-4e4c-8192-a7d20d7f849d|Haz lo que debas|1|movistarplus|105|3.3|5
e123b7a4-12d7-4d42-8a59-f1d4bbb53f14|New World|1|movistarplus|116|3.6|5
d2767d77-7d58-4ce7-bfdd-396b9a4581f0|La noche de su vida|1|movistarplus|28|3.1|5
c1e39f2c-57bd-4570-a84f-4ff33fb63622|Chacal|1|movistarplus|23|3.2|5
c7b2aca7-439b-4a10-8e75-87c542bff10e|El mundo según Barney|1|movistarplus|18|3.8|5
0dc6a7ec-a0d8-42d3-8de4-7f2cb82c66cf|Fantasmas del pasado|1|movistarplus|18|3.2|5
449c96e3-4b2f-4418-9b15-a3def254f4e3|Soñadores|1|movistarplus|216|3.6|5
bc6dc6c1-24c5-4a39-a489-9238d18e9dd2|Summer Wars|1|movistarplus|120|4.1|5
de628e54-219b-4341-be03-ca23006bcfa1|Un chiflado encantador|1|movistarplus|8|2.4|5
934b6eb8-9c93-4887-b1b1-12647daa5b91|La trampa de la muerte|1|movistarplus|15|2.5|5
b9396dcc-ed17-4092-b7a0-ba82c5148c8d|La isla de Nim|1|movistarplus|162|3.3|5
f14282e2-12b2-4047-966c-5ee3954da92d|Visitantes|1|movistarplus|11|3.2|5
aa2b8355-94f1-4409-a333-62dbd89eb706|Par-Impar|1|movistarplus|128|3.3|5
a499f9ff-95bd-4350-8c62-fd2e672e6591|Ludwig (Luis II de Baviera)|1|movistarplus|46|3.8|5
6a145f7c-3604-4fe4-b35a-44b503ac1f7c|La pianista|1|movistarplus|232|3.2|5
aa34128c-9edc-46a0-a1a7-0a85b2023edd|Mi nombre es ninguno|1|movistarplus|27|3.0|5
02216a4d-d378-45e3-9218-35e477d9b53c|Viaje al centro de la Tierra 2: La isla misteriosa|1|movistarplus|72|3.4|5
a5ce8dfe-a3c8-4b6c-ace4-1726f7460b4d|Última sospecha|1|movistarplus|226|3.3|5
bf78be02-5c73-4f97-910b-b001f1f18bb6|Airbag|1|movistarplus|175|4.1|5
03171e52-ffdd-4f13-98df-b224c1f22592|Lazos de sangre|1|movistarplus|284|3.6|5
fdc38ec0-a440-48ec-ad05-3026219b0539|Persiguiendo a Betty|1|movistarplus|117|3.5|5
dd28d4e6-5095-4c0a-94f7-12e30ac4b99e|La caja 507|1|movistarplus|269|3.8|5
ba3cf1bb-6b2c-4d25-a003-14411db76f4b|Niko 2: Hermano pequeño, problema grande|1|movistarplus|109|3.9|5
3a2a36d4-ac45-4fcf-bd11-cd0028176964|Looney Tunes: De nuevo en acción|1|movistarplus|138|3.8|5
144aa703-c159-407f-809d-de99e350690c|Effie Gray|1|movistarplus|424|3.4|5
f7d9b808-1dca-418e-9e15-afb08069a9be|La gran prueba|1|movistarplus|28|3.5|5
41eca40c-6d61-4ae2-a8e6-143d291f179a|El árbol del ahorcado|1|movistarplus|35|2.5|5
0c311ba5-a24b-44b8-9915-68b7c794db99|Kids|1|movistarplus|67|3.6|5
964962ff-a0ec-451a-add6-cadd450fe8ad|Desde Rusia con amor|1|movistarplus|66|4.2|5
c149af23-b2ee-4e03-b42b-60cf02b092d3|La próxima vez apuntaré al corazón|1|movistarplus|141|3.1|5
5f750a62-38ce-425a-8e10-19645e2cebe7|Lágrimas del sol|1|movistarplus|291|4.0|5
c0e01bdc-d16c-48b6-bc92-b79013b4fe23|Supersalidos|1|movistarplus|143|3.4|5
f51a8486-538c-44c3-9429-d37387fae1af|Cleaner|1|movistarplus|723|3.5|5
2f086aca-079a-4f9a-84da-4abb9c7b58d9|Al sur de Granada|1|movistarplus|81|3.3|5
4fe6287e-e2c5-4d61-908a-6f8f37c0f0df|Un golpe brillante|1|movistarplus|74|3.7|5
e16b7efd-c90d-426b-ba3e-a296bfe5f057|Alien: Covenant|1|movistarplus|1185|3.5|5
3581c310-869f-4448-b07a-1d7cb2970b22|Los pitufos: La aldea escondida|1|movistarplus|188|4.0|5
9f0fd3d3-43c5-48fb-bcce-03fc053cc32d|Los muertos del hambre|1|movistarplus|93|2.7|5
3b8c8e24-3bdc-4e2b-8774-36f7e92d1a6f|La momia|1|movistarplus|1095|3.2|5
abe16956-4bf1-4bd5-bb8f-697272a6e414|Coco|1|movistarplus|1080|4.6|5
5f908f0e-1375-4263-a93b-febdeaa08f16|The Guest|1|movistarplus|503|2.9|5
fa1aca4a-02bb-462f-976a-284feeb340f0|Miss you already (Ya te extraño)|1|movistarplus|334|4.2|5
ecb205d4-78fb-4f13-b555-94e8cae2d2dc|Música del corazón|1|movistarplus|30|3.0|5
c67d18e1-2056-44e7-91c1-6afb2dbce325|El castigador (The Punisher)|1|movistarplus|253|3.6|5
a3a1e510-f849-469b-8a32-f78a86480453|Manchester frente al mar|1|movistarplus|851|3.9|5
2e24f60f-fff0-4577-ac7c-051d7a70aa84|Dahmer: El carnicero de Milwaukee|1|movistarplus|45|2.5|5
9790e2af-2b97-45a5-8e32-fd7293334ba8|El rito|1|movistarplus|17|3.1|5
e54cc736-2603-4e94-b401-c1198186f725|Insensibles|1|movistarplus|53|2.8|5
2f1771e5-f5b2-4b79-ae2e-abce52f90283|Mi hija, mi hermana|1|movistarplus|69|3.5|5
77883843-9fcd-4433-8358-fdfc34b527bd|Río Lobo|1|movistarplus|5|3.0|5
08fe351a-f193-4334-a566-4bbd85bd5204|The Swell Season|1|movistarplus|35|3.7|5
551c70ab-f8c3-4230-9825-29a4b1fd303d|Clueless (Fuera de onda)|1|movistarplus|68|4.0|5
39bd3414-44a0-4371-8385-5c8600797a3a|Los Cinco y el secreto de la pirámide|1|movistarplus|42|3.1|5
2f888103-0a97-43fd-a165-0950bdcb49c5|Barça Dreams|1|movistarplus|31|2.6|5
5c3d0daa-aaba-4bf0-ac8a-49343e640956|Una insólita aventura|1|movistarplus|14|2.9|5
6367b3cb-ffc2-420c-b293-6e2d3433d775|Gringo viejo|1|movistarplus|66|3.0|5
2901e2af-cd9b-483e-bff1-e3c2d75c129e|Un vaquero sin rumbo|1|movistarplus|28|3.2|5
87ddbe34-3d39-4fd0-b1f4-2029d2f12277|Última salida, Brooklyn|1|movistarplus|31|3.3|5
ab421160-a1de-421b-91e5-44b82c245d3a|Las aventuras del Príncipe Valiente|1|movistarplus|32|2.9|5
07403c9a-d83f-4c2a-96e1-f65cd09ad206|Caperucita Roja (¿A quién tienes miedo?)|1|movistarplus|49|3.2|5
d5ca9fbd-4a20-418a-b911-a6c0df5fb809|30 días de oscuridad|1|movistarplus|240|3.8|5
52103190-d3d6-4409-9e29-33e57c6964df|An Education|1|movistarplus|72|3.9|5
457accdd-aa3c-4017-b405-9d25de09e1e0|Hellraiser|1|movistarplus|107|3.4|5
1b8dadbc-4147-4983-8d44-52577811bdaf|Un cadáver a los postres|1|movistarplus|206|4.0|5
8168b0f2-693b-4906-a256-ad59916f88c4|Ana y los lobos|1|movistarplus|74|3.3|5
b850a346-4831-4279-90c4-5cf236e103ff|Pussy Riot: Una plegaria punk|1|movistarplus|62|3.6|5
996af31e-bb17-476c-93dc-ded9d89fa023|Experimenter: La historia de Stanley Milgram|1|movistarplus|80|3.5|5
8f488142-360c-48a9-845b-3d0e0460aa19|House of the Dead|1|movistarplus|99|2.7|5
a84d7269-20ef-4891-8446-33202ad9eb9b|Fighting - Puños de asfalto|1|movistarplus|85|3.1|5
b134a375-987b-456f-bd22-7e5c9f4459b6|Mi gato Angus, mi primer morreo y el plasta de mi padre|1|movistarplus|132|3.7|5
3422ea21-0e0f-42d5-bd88-d2d5923c340f|No hay salida|1|movistarplus|26|3.0|5
4f55212b-cb2b-4367-b1f2-87626d0e448e|Y de repente… ¡Otra vida!|1|movistarplus|41|3.2|5
68d565ec-77ef-4342-9ea8-3afd56e9e822|Todo por un sueño|1|movistarplus|124|2.9|5
d472ae99-543b-4d1f-9696-1add0cf8a3cc|Tierra de faraones|1|movistarplus|44|3.9|5
280891f4-20ed-44c8-a931-144ffe40c499|La camarera|1|movistarplus|27|3.5|5
b0cb92b8-9ee5-4b61-9d70-593a2f836c69|El coleccionista de amantes|1|movistarplus|94|3.5|5
d2f36e13-1ced-4ac1-895a-d00387740353|18 Comidas|1|movistarplus|1|1.0|5
6c558944-a55f-4f66-a896-64a8b49c28d3|El motín del Caine|1|movistarplus|85|3.4|5
5ea9a93e-057b-4111-bcb0-ceed63082552|Intrépidos forajidos|1|movistarplus|16|3.1|5
c2405f91-2aae-4a91-9fa5-8f1abe857085|El lado oscuro del corazón|1|movistarplus|40|3.0|5
17b79b5f-4e46-4e2d-af7d-b96e0f164b65|El tambor de hojalata|1|movistarplus|100|3.5|5
2366d56c-375e-4213-b08d-6c96cae1ce58|La noche de los girasoles|1|movistarplus|166|3.5|5
89cbc85d-820d-481b-b699-6b49d86aad04|Life|1|movistarplus|230|3.2|5
24c15d66-5b97-45bb-93c9-a7e2de382571|Íntimo y personal|1|movistarplus|38|2.9|5
35dae736-91fb-433d-8940-353b2f320f62|Dos chalados y muchas curvas|1|movistarplus|106|3.6|5
09d87bec-e5c6-4ab3-95c0-6208bf32c31a|Como perros salvajes|1|movistarplus|7|3.3|5
93309fb8-5dd2-4e02-a4da-94025084ea81|Jarhead, el infierno espera|1|movistarplus|50|3.2|5
53900cbb-5400-4604-a65c-3bbdf8ee5c71|Ciudad del silencio (Bordertown)|1|movistarplus|82|3.3|5
bb351bd3-2e4c-4dda-9ea7-17444fb7dabe|Rise: Cazadora de sangre|1|movistarplus|96|3.3|5
7afcf0b6-8326-47d6-9874-0ebdc90179cd|El peso del agua|1|movistarplus|32|2.8|5
aa0e185a-c6d5-4b6a-9eff-e813e2c1a913|Esta tierra es mi tierra|1|movistarplus|45|2.8|5
94a5d11e-447f-4d81-986a-2bca8ae6eeb6|La batalla de las colinas de whisky|1|movistarplus|112|2.9|5
d9974684-6dc2-40e4-a3c1-e0acbdc74d62|Cenizas del cielo|1|movistarplus|14|3.6|5
d5cc2f87-fe2d-4582-9c1c-cce71a7d847f|El ladrón de Bagdad|1|movistarplus|51|3.4|5
e3a36004-11a8-47f2-b5de-b16213f56117|La hija del general|1|movistarplus|56|3.0|5
3b95961e-6079-4b7a-8b4d-4183dae177f7|Bullitt|1|movistarplus|109|3.7|5
3bd38ace-9fc7-4a6c-bbeb-555f562083fb|El séptimo enanito|1|movistarplus|86|3.3|5
a9ed9f21-746e-4e67-80d2-a1418e74b539|Juan XXIII: El papa de la paz|1|movistarplus|34|2.9|5
07234980-6129-4e4f-8678-3650497bb2dd|La princesa Lillifee y el pequeño unicornio (Lily, la princesa hada y el unicornio)|1|movistarplus|87|3.9|5
524bf3c9-7b43-4f62-944e-8f9ec737a837|Este muerto está muy vivo|1|movistarplus|49|4.3|5
fd2d253e-8ff7-40a1-b221-d9220d815af9|Misión sin permiso|1|movistarplus|27|3.3|5
573cac6e-bcb8-4815-bc25-37f2be529095|Sangre de héroes|1|movistarplus|5|3.0|5
59300f2e-2610-49eb-9e98-3b2c43ed1455|Breakdown|1|movistarplus|60|3.3|5
db056b4b-63e7-4fd8-ace6-f67b4c79c363|Pasión por el triunfo|1|movistarplus|11|2.6|5
db63fa25-5fdf-4a79-8bfe-4235d31451b9|El gato de las nueve colas|1|movistarplus|8|3.4|5
806e5558-6515-40ea-a5d7-7bf51c817d34|Señalado por la muerte|1|movistarplus|26|3.1|5
247d757f-07f5-47e2-a8cf-3c246d1c4aea|Inseparables|1|movistarplus|61|3.5|5
107a4f98-759e-4c09-858d-87ccb0cd29f0|Calabuch|1|movistarplus|88|3.5|5
69b8c73f-9346-44f4-835a-a2adb788a5fc|Deseando libertad|1|movistarplus|24|3.0|5
e0057fed-1ae5-4987-be27-85f262ddccc0|El Yang- Tse en llamas|1|movistarplus|12|2.7|5
796156c3-46c5-4d5c-8eee-cf5d8dd32fc3|Los nombres del amor|1|movistarplus|121|3.3|5
b64ca06d-0c7c-4543-88ec-4cf9ea441124|Justa venganza|1|movistarplus|10|2.3|5
e84d8f4e-7ca2-444d-8434-4940ca9ae650|Yo soy la justicia II|1|movistarplus|8|2.3|5
51085946-bc00-4857-ae70-5ea3ff086da0|Brüno|1|movistarplus|102|3.1|5
d13267c1-337d-45c1-80b9-0a12f70049d5|El club de las Primeras Esposas|1|movistarplus|40|3.4|5
860ac024-2bae-4aa5-b67c-83318ec1a4bd|Dr. Wong en América|1|movistarplus|2|1.0|5
b71812e8-953c-418f-94d7-9bd187bbea78|Después de la tormenta|1|movistarplus|56|3.2|5
ce943f5c-60ca-4f28-a82f-b361791e3542|El hombre de Laramie|1|movistarplus|20|2.8|5
d9fd339c-1eb3-4113-b380-7ddd2a92df31|Nunca te mentiría|1|movistarplus|40|4.0|5
40ee7b03-89f6-4bd8-8b59-1a5dbf0ea81d|Amor y letras|1|movistarplus|289|3.3|5
bef212ab-df90-4a7c-8c5a-87f16f5a44ee|Dos mulas y una mujer|1|movistarplus|114|3.4|5
66463974-7a03-471c-9aa6-0e370adcae8c|Steve McQueen: The Man & Le Mans|1|movistarplus|137|3.8|5
34c164b8-26f3-46d9-bb95-ee92f7165b32|El intruso|1|movistarplus|14|4.1|5
a9b419ec-947e-4602-b772-b12ce2de619e|Rollerball ¿Un futuro próximo?|1|movistarplus|11|3.0|5
19f3bd50-0d4d-4175-97cf-54b6ef5f33c2|Cinco para el infierno|1|movistarplus|26|2.2|5
2dadd82d-c981-45ac-9fcc-d8fac339fe26|Mr. Pip|1|movistarplus|64|3.1|5
9da5e0f6-8b89-46dd-9c19-0c68a6288808|El albergue de la sexta felicidad|1|movistarplus|6|3.3|5
278fda54-ffae-40d4-90e7-b56f6ae41be6|Camino de la venganza|1|movistarplus|73|3.0|5
1a3a4826-a07b-4d48-b950-85fc14b7bab9|Más allá del Poseidón|1|movistarplus|5|3.0|5
5c58e83f-b33f-4852-ad86-38e317ffac98|Spring Breakers|1|movistarplus|280|2.7|5
0f8d79d4-c557-4436-b20a-fc33f3b2b8fc|Un lugar para el recuerdo|1|movistarplus|42|2.9|5
abee992f-56f2-42ad-afe6-7df86b11e667|Boomerang, el príncipe de las mujeres|1|movistarplus|89|3.6|5
7504e7a0-8ff9-485b-a29e-1607da6369fe|La red|1|movistarplus|33|2.9|5
f3f134e3-ec53-41e5-a943-9f37c9a7ddc5|Re-Animator|1|movistarplus|127|3.6|5
9dd47d11-5912-479a-bcf5-ed64bb792f3c|La batalla del año|1|movistarplus|273|4.0|5
f0b4a5a2-6f41-452b-a2ce-903557ba5e69|La fiesta del Chivo|1|movistarplus|79|3.1|5
22f3c71f-1bbe-4e9e-bfd4-6467f67502f9|Caro Diario (Querido diario)|1|movistarplus|71|3.5|5
8666262d-84b9-4fab-9102-e5f8b94f8d12|Salt|1|movistarplus|393|3.6|5
4dfc19a8-ce3c-4894-8890-c59b537fdfdf|Poderosa Afrodita|1|movistarplus|157|3.6|5
a0d4787e-9c85-48c4-a5bf-ab5c15273ad4|El cliente|1|movistarplus|64|3.5|5
74fadf46-8da6-42b5-98b3-20ee3525260a|Rey de reyes|1|movistarplus|1|5.0|5
239af8be-1062-473f-a0a3-7ac911b1e3af|Nido de cuervos|1|movistarplus|81|3.5|5
03831374-9824-421f-adcb-e0f118ace8df|Capitanes intrépidos|1|movistarplus|7|2.1|5
3f392adc-2688-4506-a2ec-6faac1cb0a0a|Tormenta blanca|1|movistarplus|67|3.2|5
a6c5bef3-792f-497f-bda2-a32f03e49324|La legión invencible|1|movistarplus|42|3.3|5
ca2e2499-5a02-446a-bc73-6761b3c013b9|Escalofrío en la noche|1|movistarplus|52|3.3|5
f597306b-0226-4d80-b240-0e7fe15a5e47|Hellion: El ángel caído|1|movistarplus|33|3.1|5
66e29249-b802-4a3f-ac78-0d69d6f8bc34|Le seguían llamando Trinidad|1|movistarplus|82|3.8|5
94cd0059-a3de-40af-8db6-734a360a1e99|Brothers (Hermanos)|1|movistarplus|14|2.9|5
08754ca8-abbd-42f4-83ae-7c8cc3e876b2|Hamilton: En interés de la nación|1|movistarplus|53|3.1|5
fd7213b8-d24d-4da6-a9d4-840a57897c69|45 años|1|movistarplus|154|3.4|5
b3e1c243-c52a-4bb0-a941-154de97e3b7f|Felicia's Journey (El viaje de Felicia)|1|movistarplus|5|3.0|5
f0750723-9ecf-484b-aa82-d34bbd0e04fd|El último beso|1|movistarplus|163|3.3|5
f28e3340-9cd1-4f68-8138-c7583d479ad3|La mujer de negro|1|movistarplus|325|3.5|5
dc76b60d-7a9c-41d4-b0a2-f4d5cb4a3a1c|El gran McLintock|1|movistarplus|28|2.8|5
4f74f6e0-14cd-4aea-8f99-58b868f2e05c|¡Qué noche la de aquel día!|1|movistarplus|79|3.5|5
e2681c74-28c4-45a0-877c-e935a381b10e|La ardilla roja|1|movistarplus|25|3.4|5
35cc97b4-13bc-4a53-a83d-3d0405cb1aa6|Quiero la cabeza de Alfredo García|1|movistarplus|42|3.2|5
12564b53-c50e-4843-8c72-2e7267a8056a|London Boulevard|1|movistarplus|314|3.1|5
8c2497b6-ccc8-4e7a-81f6-38992331ea49|Los Supercamorristas|1|movistarplus|55|3.2|5
9b19f365-8114-4bf8-b718-c0978e946f60|Despedida de soltero|1|movistarplus|5|3.0|5
4d0285e4-d23e-423c-abaf-32a825b3a10c|El rifle y la Biblia|1|movistarplus|49|3.0|5
f79f8936-3071-4737-8820-5238a3ed9f39|El misterio de la dama gris|1|movistarplus|4|1.0|5
01172154-a960-4b5b-9992-ddff522a724b|Nunca me han besado|1|movistarplus|46|3.1|5
98a02222-6cfa-4922-aaec-57bab601812b|La noche|1|movistarplus|46|3.1|5
e46b52ff-55e0-4df6-8e3f-c2d4252f52b8|Smitty|1|movistarplus|9|2.1|5
49be1d32-6c4e-4f29-a90e-2a3f6137f6cf|Altamira|1|movistarplus|276|3.4|5
95642ac2-711a-4a1d-898b-a19d55a285d5|El nuevo mundo|1|movistarplus|129|3.2|5
6a567afb-9443-44af-8e88-a2031d56ad7a|En busca de Bobby Fischer|1|movistarplus|31|2.8|5
bebd73b4-ff98-4fd1-9d97-aa0ed55eae28|El nuevo exótico Hotel Marigold|1|movistarplus|467|3.4|5
0465e3c4-ce23-4f8f-b98b-71f0c4ba9595|Empire Records|1|movistarplus|15|3.0|5
c8cfb63a-958a-4e51-a274-47d086187a27|Maridos|1|movistarplus|48|3.8|5
8263069f-fd21-45f9-9986-0981df4adec0|Huida del planeta de los simios|1|movistarplus|5|3.0|5
788b2ed1-afc0-4de2-ad65-4492684210b4|Harry el fuerte|1|movistarplus|101|4.0|5
6c9f6704-9d90-4d2f-8463-0e24840e72ab|Sucedió en Manhattan|1|movistarplus|432|3.2|5
8ff0d2b6-6ab5-4599-9af6-821facba9cb3|Anna Karenina|1|movistarplus|36|3.4|5
1c23dc4f-b4c1-4c3f-ac19-ae98ff87af7c|El beso de la pantera|1|movistarplus|43|2.9|5
487b575a-f754-4068-8c66-880a22a1f076|Mucho más que amigos|1|movistarplus|41|2.9|5
b5a8775e-78a2-4f7f-8687-23d7cc2de286|No matarás... al vecino|1|movistarplus|27|2.9|5
d5a7853a-02e7-49db-a102-ac39dc6ee1d2|El romance de Astrea y Celadón|1|movistarplus|36|3.4|5
a06dc88c-e78d-4d99-a812-396317c79ad8|Demonios|1|movistarplus|72|3.7|5
d1520c26-09ab-4e95-9cb5-31cb547cc8fe|Matinee|1|movistarplus|41|3.4|5
281a690e-d1e1-4109-92f8-8f49a675b5fa|Quadrophenia|1|movistarplus|111|3.9|5
d5c87edf-a783-4c7e-9480-6660d79134f5|Tenebre|1|movistarplus|45|3.2|5
2b9764f6-87d7-4e3b-a208-3ea163b34cf6|Callejón sin salida|1|movistarplus|5|3.0|5
deb96d3a-7fd5-49f6-b9d1-b78f46f9e91f|Australia|1|movistarplus|140|3.7|5
54a139e7-73f9-439a-9c2b-9821a789fffe|Phenomena|1|movistarplus|116|3.2|5
13d50690-3359-460f-adc2-5da910352deb|Camino a la guerra|1|movistarplus|5|3.0|5
a3b9cb6a-ebef-4fa2-814e-a5594612fe3b|Campanilla y la leyenda de la bestia|1|movistarplus|1348|3.6|5
392071b5-2a16-4bac-af49-bd736e0c604e|Don Jon|1|movistarplus|331|3.2|5
8ded4c74-a67d-4faf-9a57-78e8154f97b8|El país de las maravillas|1|movistarplus|81|3.4|5
cb5e5dcd-7e44-4f05-ba80-4e38481f6475|Oro sangriento|1|movistarplus|29|2.7|5
78ea6183-09e3-4a82-a925-14c01f824215|Colorado Jim|1|movistarplus|5|3.0|5
83fb8844-6fd5-4545-a1e6-6985fed7a964|La armadura de Dios|1|movistarplus|42|3.0|5
fe12ba77-7dc8-4c38-9a70-cf8f77bfd3cc|Ella es el partido|1|movistarplus|68|3.0|5
357b1f64-6170-41e4-aad2-4b31f630a8a1|Un cambio de aires|1|movistarplus|5|3.0|5
519f225a-b2fd-468e-a4b4-c0c4c352b5fd|Impacto|1|movistarplus|29|3.8|5
9260af45-c909-4f5a-b4dd-468b83fa6d92|Che: Guerrilla|1|movistarplus|270|3.2|5
98b46c26-0ae8-4e7f-878d-3c87403b5b5e|La maldición de la flor dorada|1|movistarplus|13|2.6|5
1638a2f2-3f0c-4ff7-b68c-147535a95def|La era del rock (Rock of Ages)|1|movistarplus|84|3.7|5
225e541d-572e-4879-be3c-fc8eabf26561|Los que no perdonan|1|movistarplus|109|3.0|5
92f0f97b-b85c-465e-9c09-657a599c1565|Los ojos amarillos de los cocodrilos|1|movistarplus|317|3.4|5
a7ad8f25-5742-4a8f-844d-7dfccdab53dc|El hombre bicentenario|1|movistarplus|395|4.0|5
01623b90-9b45-4aa0-b739-d8aad358bd49|Llévame a la luna|1|movistarplus|310|3.6|5
2fc28205-daa4-4caf-8e20-78ebb0033d14|El chico ideal|1|movistarplus|62|3.4|5
577f77dc-70de-488f-8906-0b7b30af23b4|Mi vida a los sesenta|1|movistarplus|60|3.7|5
bd514f3e-024d-48a0-ab35-2ab80bf3bb51|Tú a Boston y yo a California|1|movistarplus|39|3.1|5
9d7bd996-86c9-47d5-b3af-f82abd521047|Fausto|1|movistarplus|21|3.5|5
24e0b8b5-5431-4b86-b484-0512054c0464|Moby Dick|1|movistarplus|149|3.3|5
473d2d6f-6d22-4f67-af63-c0cdae03703d|Lejos del mundanal ruido|1|movistarplus|837|3.9|5
