DblLatitud|DblLongitud|DblPrecio|DtmFechaConsulta|DtmFechaExtraccion|IntAdultos|IntCategoria|IntDuracion|IntIdFuente|IntIdLocalidad|IntNinos|StrAlojamiento|StrEmpresa|StrFuente|StrLocalidad|StrNombreHotel|StrTipoHabitacion|_id
40.4206|-3.6992|242.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Room Mate Oscar Hotel|Standard Room|5bfc4f57f44f319b3ffe5564
40.42682|-3.69835|357.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|5|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Urso Hotel & Spa|Urso Standard Room|5bfc4f57f44f319b3ffe5565
40.4051|-3.6935|159.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|AC Hotel Carlton Madrid by Marriott|Standard Room|5bfc4f57f44f319b3ffe5566
40.4222|-3.6844|396.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|5|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Wellington Hotel|Classic Room|5bfc4f57f44f319b3ffe5567
40.4195|-3.6249|127.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Silken Torre Garden Hotel|Room|5bfc4f57f44f319b3ffe5568
40.4208|-3.7084|226.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Be Live City Center Madrid Santo Domingo|Economy Room|5bfc4f57f44f319b3ffe5569
40.47694|-3.68789|198.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|5|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Eurostars Madrid Tower Hotel|Superior Room|5bfc4f57f44f319b3ffe556a
40.4186|-3.704|264.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|AD|Travelrepublic|Travelrepublic|Madrid|Liabeny Hotel|Standard Room|5bfc4f57f44f319b3ffe556b
40.4064|-3.6693|179.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Hotel Claridge Madrid|Standard Room|5bfc4f57f44f319b3ffe556c
40.40679|-3.68316|124.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Agumar Hotel|Standard Room|5bfc4f57f44f319b3ffe556d
40.45803|-3.696518|117.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|2|2|3|1|0|AD|Travelrepublic|Travelrepublic|Madrid|Hotel Infanta Mercedes|Standard Room|5bfc4f57f44f319b3ffe556e
40.4197|-3.7043|259.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Regente Madrid Hotel|Economy Room|5bfc4f57f44f319b3ffe556f
40.41929|-3.69714|440.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|5|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|The Principal Madrid|Double Executive|5bfc4f57f44f319b3ffe5570
40.4507|-3.6936|164.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Holiday Inn Madrid Bernabeu|Standard Room|5bfc4f57f44f319b3ffe5571
40.4185|-3.7069|270.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Intur Palacio San Martin Hotel|Standard Room|5bfc4f57f44f319b3ffe5572
40.41832|-3.70065|279.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Eurostars Casa De La Lirica|Standard Room|5bfc4f57f44f319b3ffe5573
40.4266|-3.6893|366.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|5|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Gran Melia Fenix Hotel|Classic Room|5bfc4f57f44f319b3ffe5574
40.4224|-3.7093|263.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Vincci Via 66|Standard Room|5bfc4f57f44f319b3ffe5575
40.417|-3.7001|254.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|AD|Travelrepublic|Travelrepublic|Madrid|Quatro Puerta Del Sol Hotel|Standard Room|5bfc4f57f44f319b3ffe5576
40.4119|-3.6982|101.24|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|2|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Rivera Hotel|Twin Room|5bfc4f57f44f319b3ffe5577
40.4154|-3.7061|150.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Hostal Tijcal I|Twin Room|5bfc4f57f44f319b3ffe5578
40.4143|-3.7024|181.33|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|1|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Plaza D'ort Hostal|Double Room, Shared Bathroom|5bfc4f57f44f319b3ffe5579
40.4129|-3.7087|319.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Posada Del Leon De Oro|Standard Room|5bfc4f57f44f319b3ffe557a
40.4174|-3.7087|163.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|2|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Hostal Las Fuentes|Double Room, 1 Queen Bed, Private Bathroom|5bfc4f57f44f319b3ffe557b
40.4222|-3.6956|401.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Only You Hotel & Lounge|Deluxe Room|5bfc4f57f44f319b3ffe557c
40.4165|-3.6987|376.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|5|2|3|1|0|AD|Travelrepublic|Travelrepublic|Madrid|Urban Hotel|Superior Room|5bfc4f57f44f319b3ffe557d
40.4207|-3.7074|237.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Hotel Indigo Madrid - Gran Via|Standard Room|5bfc4f57f44f319b3ffe557e
40.4104|-3.6942|170.52|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|2|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Urban Sea Atocha 113|Superior Double Room|5bfc4f57f44f319b3ffe557f
40.4216|-3.6895|337.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Ac Recoletos Hotel|Room|5bfc4f57f44f319b3ffe5580
40.4193|-3.7043|175.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|II Castillas Madrid Hotel|Twin Standard Room|5bfc4f57f44f319b3ffe5581
40.41723|-3.68902|265.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Petit Palace Savoy Alfonso Xii|Standard Room|5bfc4f57f44f319b3ffe5582
40.4258|-3.7138|246.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Mercure Madrid Plaza De Espana Hotel|Standard Room|5bfc4f57f44f319b3ffe5583
40.4697|-3.6693|115.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Nuevo Madrid Hotel|Double Or Twin Room|5bfc4f57f44f319b3ffe5584
40.413|-3.7039|270.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Eurostars Plaza Mayor Hotel|Standard Room|5bfc4f57f44f319b3ffe5585
40.4263|-3.7069|287.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Eric Vokel Atocha Suites|One Bedroom Apartment with Terrace|5bfc4f57f44f319b3ffe5586
40.4197|-3.6996|251.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Iberostar Las Letras Gran Via|Standard Room|5bfc4f57f44f319b3ffe5587
40.4091|-3.7016|314.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|5|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|NH Collection Madrid Palacio de Tepa|Deluxe Room|5bfc4f57f44f319b3ffe5588
40.4178|-3.6963|271.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Nh Collection Madrid Suecia|Superior Room|5bfc4f57f44f319b3ffe5589
40.4223|-3.6892|316.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Jardin De Recoletos Hotel|Double Standard|5bfc4f57f44f319b3ffe558a
40.420076|-3.700523|270.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|H10 Villa De La Reina - Boutique Hotel|Basic Room|5bfc4f57f44f319b3ffe558b
40.4211|-3.702|319.41|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Sieteislas Hotel|Standard Room|5bfc4f57f44f319b3ffe558c
40.4167|-3.7033|235.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Petit Palace Plaza Del Carmen Hotel|Interior Room|5bfc4f57f44f319b3ffe558d
40.4263|-3.707|603.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Eric Vökel Madrid Suites|Three Bedroom Apartment|5bfc4f57f44f319b3ffe558e
40.4305|-3.6641|192.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|2|2|3|1|0|AD|Travelrepublic|Travelrepublic|Madrid|Ibis Madrid Centro Ventas|Standard Room|5bfc4f57f44f319b3ffe558f
40.4178|-3.689|459.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Ac Palacio Del Retiro Hotel|Deluxe Room, 1 King Bed|5bfc4f57f44f319b3ffe5590
40.4204|-3.7046|308.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Hotel Atlántico|Standard Room|5bfc4f57f44f319b3ffe5591
40.4136|-3.7038|199.35|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Cortezo Hotel|Standard Room|5bfc4f57f44f319b3ffe5592
40.43749|-3.63149|149.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Eco Alcala Suites Hotel|Eco Suite (Standard Room)|5bfc4f57f44f319b3ffe5593
40.4135|-3.7049|232.46|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|2|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Mayerling Hotel|Double|5bfc4f57f44f319b3ffe5594
40.4098|-3.7131|178.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Hrc Hotel|Standard Room|5bfc4f57f44f319b3ffe5595
40.4065|-3.7218|150.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|NH Madrid Ribera del Manzanares|Standard Room|5bfc4f57f44f319b3ffe5596
40.42039|-3.68887|468.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|5|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Hospes Puerta De Alcala|Dreamer Room|5bfc4f57f44f319b3ffe5597
40.3987|-3.6701|165.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Nh Madrid Sur|Standard Room - Long Stay Deal With Breakfast|5bfc4f57f44f319b3ffe5598
40.4203|-3.7031|260.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|AD|Travelrepublic|Travelrepublic|Madrid|Tryp Madrid Cibeles Hotel|Tryp Room|5bfc4f57f44f319b3ffe5599
40.4349|-3.6764|196.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Vp El Madroño Hotel|Classic Room|5bfc4f57f44f319b3ffe559a
40.41725|-3.7058|224.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|1|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Toc Hostel Madrid|Suite|5bfc4f57f44f319b3ffe559b
40.4156|-3.7018|201.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|2|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Marlasca Hostel|Standard Room|5bfc4f57f44f319b3ffe559c
40.4341|-3.7017|138.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Best Western Trafalgar Hotel|Standard Room|5bfc4f57f44f319b3ffe559d
40.4156|-3.6955|504.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|5|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|The Westin Palace Madrid|Deluxe Room|5bfc4f57f44f319b3ffe559e
40.417|-3.7053|228.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|1|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Apartments Arenal|Studio With Balcony|5bfc4f57f44f319b3ffe559f
40.4151|-3.6981|216.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|One Shot Prado 23|Economy Room|5bfc4f57f44f319b3ffe55a0
40.4163|-3.7017|297.14|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Victoria 4 Hotel|Standard Room|5bfc4f57f44f319b3ffe55a1
40.4194|-3.7018|193.04|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Praktik Metropol|Standard Double Or Twin Room (Interior)|5bfc4f57f44f319b3ffe55a2
40.4497|-3.5795|146.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Nuevo Boston Hotel|Standard Room|5bfc4f57f44f319b3ffe55a3
40.4128|-3.6965|297.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Prado Apartments|Apartment Capacity 4 Two Bedrooms|5bfc4f57f44f319b3ffe55a4
40.4363|-3.69|314.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|5|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Intercontinental Madrid Hotel|Deluxe Room (Double)|5bfc4f57f44f319b3ffe55a5
40.4208|-3.7008|237.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Petit Palace Ducal Hotel|Standard Room|5bfc4f57f44f319b3ffe55a6
40.4129|-3.7038|141.29|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|2|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Florida Hostal|Room (Double Bed)|5bfc4f57f44f319b3ffe55a7
40.4168|-3.7033|260.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Me Madrid Reina Victoria|Aura Room|5bfc4f57f44f319b3ffe55a8
40.4206|-3.7065|263.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Vincci Capitol|Standard Room|5bfc4f57f44f319b3ffe55a9
40.4071|-3.7001|245.73|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|2|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Hotel Artrip|Basic Penthouse, City View|5bfc4f57f44f319b3ffe55aa
40.417|-3.7049|214.37|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Moderno Hotel|Double Room, 1 Double Bed|5bfc4f57f44f319b3ffe55ab
40.4293|-3.7153|196.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Courtyard Madrid Princesa Hotel|Comfort Room|5bfc4f57f44f319b3ffe55ac
40.4147|-3.6995|280.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|AD|Travelrepublic|Travelrepublic|Madrid|Catalonia Las Cortes Hotel|Standard Room|5bfc4f57f44f319b3ffe55ad
40.4148|-3.6989|209.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Ibis Styles Madrid Prado|Standard Room|5bfc4f57f44f319b3ffe55ae
40.4198|-3.7081|221.38|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|1|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Hostal Gala Madrid|Double Room, 2 Twin Beds|5bfc4f57f44f319b3ffe55af
40.4124|-3.701|146.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|1|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|La Vera|Double Or Twin Standard|5bfc4f57f44f319b3ffe55b0
40.4221|-3.7118|164.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Cason Del Tormes Hotel|Standard Room|5bfc4f57f44f319b3ffe55b1
40.4174|-3.7073|275.44|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|2|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Francisco I Hotel|Standard Room|5bfc4f57f44f319b3ffe55b2
40.416016|-3.709123|213.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Petit Palace Mayor Madrid Hotel|Standard Room|5bfc4f57f44f319b3ffe55b3
40.4151|-3.6992|254.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Suite El Prado Hotel|Suite|5bfc4f57f44f319b3ffe55b4
40.4176|-3.6986|280.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Vincci Centrum Hotel|Economy Room|5bfc4f57f44f319b3ffe55b5
40.4162|-3.7017|177.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|2|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Veracruz Ii|Double Room|5bfc4f57f44f319b3ffe55b6
40.41882|-3.70937|243.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|2|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Room Mate Mario Hotel|Standard Room|5bfc4f57f44f319b3ffe55b7
40.4396|-3.6983|182.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|NH Madrid Chamberi|Standard Room|5bfc4f57f44f319b3ffe55b8
40.4186|-3.7073|269.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Room Mate Laura Hotel|Standard Room|5bfc4f57f44f319b3ffe55b9
40.4198|-3.6914|437.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Luxury Suites Madrid|Junior Suite Capacity 2|5bfc4f57f44f319b3ffe55ba
40.4281|-3.696|250.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Innside Madrid Genova|Double Or Twin Standard|5bfc4f57f44f319b3ffe55bb
40.4208|-3.7148|283.93|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Jardines De Sabatini|Studio|5bfc4f57f44f319b3ffe55bc
40.4165|-3.7047|598.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|2|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Sol Mayor Apartments|Apartment, 1 Bedroom (4 People)|5bfc4f57f44f319b3ffe55bd
40.4222|-3.7105|236.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Exe Suites 33|Standard Room|5bfc4f57f44f319b3ffe55be
40.426189|-3.693895|237.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Petit Palace Santa Barbara Hotel|Standard Room|5bfc4f57f44f319b3ffe55bf
40.42118|-3.71461|191.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Principe Pio Hotel|Standard Room|5bfc4f57f44f319b3ffe55c0
40.43573|-3.66378|157.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|NH Madrid Ventas|Standard Room|5bfc4f57f44f319b3ffe55c1
40.4132|-3.701|200.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Catalonia Plaza Mayor Hotel|Standard Room|5bfc4f57f44f319b3ffe55c2
40.4294|-3.7163|169.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Apartosuites Muralto Apartments|Apartment 1-2 pax|5bfc4f57f44f319b3ffe55c3
40.4149|-3.6985|260.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Vincci Soho|Standard Room|5bfc4f57f44f319b3ffe55c4
40.43642|-3.68865|341.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|5|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Barcelo Emperatriz|Deluxe Room|5bfc4f57f44f319b3ffe55c5
40.4215|-3.7036|272.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|2|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Ballesta Hostal|Triple Room|5bfc4f57f44f319b3ffe55c6
40.4194|-3.6988|261.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|AD|Travelrepublic|Travelrepublic|Madrid|Catalonia Gran Via Hotel|Double Standard Room|5bfc4f57f44f319b3ffe55c7
40.4283|-3.6972|170.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Gran Versalles Hotel|Standard Room|5bfc4f57f44f319b3ffe55c8
40.456|-3.6898|185.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Ac Aitana Hotel|Standard Room|5bfc4f57f44f319b3ffe55c9
40.4254|-3.701|207.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Tribunal Apartments|Double Or Twin Standard|5bfc4f57f44f319b3ffe55ca
40.414|-3.7032|332.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Catalonia Puerta Del Sol|Standard Room|5bfc4f57f44f319b3ffe55cb
40.421|-3.7213|152.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|AD|Travelrepublic|Travelrepublic|Madrid|Florida Norte Madrid Hotel|Classic Room|5bfc4f57f44f319b3ffe55cc
40.429|-3.694|153.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|2|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|BlueSense Almagro|Superior Room|5bfc4f57f44f319b3ffe55cd
40.4117|-3.7038|164.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|2|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Hostal Montaloya|Double Room|5bfc4f57f44f319b3ffe55ce
40.4275|-3.6852|241.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|NH Madrid Lagasca|Standard Room|5bfc4f57f44f319b3ffe55cf
40.4322|-3.6735|170.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Zenit Abeba Hotel|Standard Room|5bfc4f57f44f319b3ffe55d0
40.42|-3.7012|327.0|2018-12-20T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|NH Collection Madrid Gran Via|Superior Room|5bfc4f57f44f319b3ffe55d1
